survey_year,zip_code,has_internet_access,reliability_score,usage_locations,num_usage_locations_not_home,income_group,income_continuous,ethnicity_group,gender_group,societal_impact_score,zip_respondent_count
2023,98144,1,,,0,<$27k,13500.0,Asian,Female,3.0,199
2023,98105,1,4.0,3|5|7|9,4,$200k+,250000.0,Mixed,Female,2.0,175
2023,98116,1,3.0,1|3|5|7|9,4,,,Asian,Female,3.0,170
2023,98199,1,5.0,1|3|5|7|9,4,<$27k,13500.0,White,Male,2.0,98
2023,98121,1,3.0,1|3|5|7|9,4,$100k-$150k,125000.0,Refused,Female,3.0,61
2023,98116,1,4.0,1|3|5|7|9,4,$100k-$150k,125000.0,Mixed,Female,3.0,170
2023,98103,1,4.0,,0,$100k-$150k,125000.0,White,Non-binary,3.0,317
2023,98107,1,4.0,1|3|5|7|9,4,$27k-$46k,36500.0,Hispanic,Male,2.0,155
2023,98105,1,5.0,1|3|5|7|9,4,$200k+,250000.0,White,Female,3.0,175
2023,98118,1,4.0,7,1,$74k-$100k,87000.0,White,Male,2.0,322
2023,98118,1,5.0,1|3|5|7|9,4,$200k+,250000.0,White,Male,3.0,322
2023,98144,1,4.0,,0,$150k-$200k,175000.0,White,Male,2.0,199
2023,98103,1,5.0,1|3|5|7|9,4,,,White,Male,3.0,317
2023,98118,1,5.0,1|3|5|7|9,4,$150k-$200k,175000.0,Asian,Male,3.0,322
2023,98126,1,5.0,1|3|5|7|9,4,<$27k,13500.0,White,Female,3.0,187
2023,00000,1,3.0,1|7,1,$46k-$74k,60000.0,Mixed,Male,2.0,140
2023,98106,1,5.0,3|5|7|9,4,,,White,Male,3.0,132
2023,98126,1,4.0,3|5|7|9,4,$46k-$74k,60000.0,Asian,Female,3.0,187
2023,98107,1,5.0,1|3|5|7|9,4,,,White,Female,1.0,155
2023,98126,0,,,0,<$27k,13500.0,African American,Male,4.0,187
2023,98106,1,4.0,1|3|5|7|9,4,$200k+,250000.0,White,Male,3.0,132
2023,98115,1,4.0,3|5|7|9,4,,,White,Female,3.0,380
2023,98115,1,5.0,3|5|7|9,4,$200k+,250000.0,Hispanic,Male,3.0,380
2023,98115,1,4.0,1|3|5|7|9,4,$46k-$74k,60000.0,White,Female,3.0,380
2023,98105,1,5.0,3|5|7|9,4,$150k-$200k,175000.0,White,Female,3.0,175
2023,98106,1,5.0,1|3|5|7|9,4,$46k-$74k,60000.0,White,Male,3.0,132
2023,98177,1,4.0,3|5|7|9,4,$74k-$100k,87000.0,White,Male,3.0,48
2023,98116,1,5.0,1|3|5|7|9,4,$150k-$200k,175000.0,White,Female,2.0,170
2023,98103,1,5.0,3|5|7|9,4,$200k+,250000.0,White,Female,2.0,317
2023,98106,1,3.0,1|3|5|7|9,4,$74k-$100k,87000.0,White,Female,2.0,132
2023,98136,1,4.0,3|9,2,$200k+,250000.0,White,Female,3.0,121
2023,98122,1,5.0,1|3|5|7|9,4,$46k-$74k,60000.0,Hispanic,Female,3.0,157
2023,98133,1,5.0,1|3|5|7|9,4,$27k-$46k,36500.0,White,Female,1.0,164
2023,98105,1,5.0,3|5|7|9,4,$150k-$200k,175000.0,Other,Male,2.0,175
2023,98125,0,,3|5|7|9,4,<$27k,13500.0,White,Female,3.0,272
2023,98106,1,5.0,1|3|5|7|9,4,$100k-$150k,125000.0,White,Female,3.0,132
2023,98146,1,5.0,,0,$150k-$200k,175000.0,White,Male,3.0,42
2023,98103,1,5.0,1|3|5|7|9,4,$46k-$74k,60000.0,White,Male,3.0,317
2023,98105,1,4.0,1|3|5|7|9,4,$100k-$150k,125000.0,Refused,Male,3.0,175
2023,98118,1,5.0,3|5|7|9,4,<$27k,13500.0,White,Female,2.0,322
2023,98103,1,5.0,1|3|5|7|9,4,$74k-$100k,87000.0,White,Female,3.0,317
2023,98115,1,5.0,1|3|5|7|9,4,$100k-$150k,125000.0,White,Male,3.0,380
2023,98115,1,3.0,1|3|5|7|9,4,$27k-$46k,36500.0,White,Female,4.0,380
2023,98125,1,5.0,1|3|5|7|9,4,$74k-$100k,87000.0,White,Female,3.0,272
2023,98106,1,3.0,1|3|5|7|9,4,$100k-$150k,125000.0,Asian,Male,3.0,132
2023,98103,1,5.0,1|3|5|7|9,4,$46k-$74k,60000.0,White,Male,3.0,317
2023,98105,1,5.0,,0,$46k-$74k,60000.0,Hispanic,Male,2.0,175
2023,98103,1,5.0,3|5|7|9,4,$200k+,250000.0,Asian,Male,3.0,317
2023,98115,1,4.0,,0,$150k-$200k,175000.0,White,Female,2.0,380
2023,98117,1,4.0,3|5|7|9,4,<$27k,13500.0,Other,Female,3.0,205
2023,98125,1,4.0,3|7|9,3,,,Refused,Other/No Response,3.0,272
2023,98118,1,5.0,,0,<$27k,13500.0,African American,Female,2.0,322
2023,98119,1,5.0,,0,<$27k,13500.0,White,Male,2.0,106
2023,98115,1,5.0,1|3|5|7|9,4,$200k+,250000.0,White,Male,3.0,380
2023,98103,1,5.0,1|3|5|7|9,4,$200k+,250000.0,White,Female,2.0,317
2023,98108,1,4.0,1|3|5|7|9,4,$46k-$74k,60000.0,Refused,Female,3.0,146
2023,98119,1,3.0,3|5|7|9,4,<$27k,13500.0,White,Male,3.0,106
2023,98104,1,3.0,1|3|5|7|9,4,<$27k,13500.0,Asian,Female,2.0,132
2023,98134,1,4.0,,0,$46k-$74k,60000.0,Asian,Female,3.0,2
2023,98199,1,4.0,1|3|5|7|9,4,$200k+,250000.0,White,Male,3.0,98
2023,98103,1,4.0,3|5|7|9,4,$100k-$150k,125000.0,Asian,Female,1.0,317
2023,98117,1,4.0,1|3|5|7|9,4,$200k+,250000.0,White,Female,2.0,205
2023,98105,1,5.0,1|3|5|7|9,4,$200k+,250000.0,Asian,Male,2.0,175
2023,98118,1,4.0,1|3|5|7|9,4,,,African American,Female,3.0,322
2023,98125,1,4.0,,0,$150k-$200k,175000.0,White,Male,3.0,272
2023,98118,1,5.0,3|5|7|9,4,$27k-$46k,36500.0,African American,Female,3.0,322
2023,98108,1,4.0,1|3|5|7|9,4,$150k-$200k,175000.0,Asian,Female,3.0,146
2023,98105,1,5.0,3|5|7|9,4,$200k+,250000.0,White,Male,2.0,175
2023,98125,1,4.0,1|3|5|7|9,4,$100k-$150k,125000.0,White,Male,2.0,272
2023,98106,1,4.0,1|3|5|7|9,4,<$27k,13500.0,Hispanic,Female,3.0,132
2023,98102,1,4.0,1|3|5|7|9,4,$46k-$74k,60000.0,White,Female,2.0,143
2023,98106,1,4.0,,0,<$27k,13500.0,White,Male,3.0,132
2023,98199,1,5.0,7|9,2,$200k+,250000.0,White,Female,3.0,98
2023,98117,1,5.0,1|3|5|7|9,4,$200k+,250000.0,White,Female,3.0,205
2023,98125,1,5.0,1|3|5|7|9,4,$200k+,250000.0,Hispanic,Male,2.0,272
2023,98133,1,4.0,1|3|5|7|9,4,,,African American,Male,3.0,164
2023,98109,1,4.0,1|3|5|7|9,4,$74k-$100k,87000.0,Asian,Female,2.0,82
2023,98102,1,5.0,1|3|5|7|9,4,$200k+,250000.0,White,Female,2.0,143
2023,98136,1,3.0,1|3|5|7|9,4,$150k-$200k,175000.0,White,Male,2.0,121
2023,98119,1,5.0,1|3|5|7|9,4,$200k+,250000.0,White,Male,3.0,106
2023,98102,1,4.0,3|5|7|9,4,$46k-$74k,60000.0,African American,Female,1.0,143
2023,98103,1,5.0,3|5|7,3,$200k+,250000.0,White,Male,2.0,317
2023,98126,1,4.0,1|3|5|7|9,4,$100k-$150k,125000.0,White,Female,3.0,187
2023,98118,1,5.0,3|5|7|9,4,$46k-$74k,60000.0,African American,Female,3.0,322
2023,98117,1,5.0,1|3|5|7|9,4,,,White,Female,3.0,205
2023,98118,1,4.0,1|3|5|7|9,4,$46k-$74k,60000.0,White,Male,1.0,322
2023,98108,1,4.0,,0,$46k-$74k,60000.0,Hispanic,Female,3.0,146
2023,98117,1,5.0,1|3|5|7|9,4,,,Other,Male,3.0,205
2023,98108,1,4.0,,0,$46k-$74k,60000.0,Hispanic,Female,3.0,146
2023,98103,1,5.0,1|3|5|7|9,4,$100k-$150k,125000.0,Other,Female,3.0,317
2023,98105,1,4.0,1|3|5|7|9,4,,,Refused,Other/No Response,3.0,175
2023,98106,1,4.0,1|3|5|7|9,4,$27k-$46k,36500.0,Other,Female,3.0,132
2023,98106,1,5.0,1|3|5|7|9,4,$100k-$150k,125000.0,Hispanic,Female,3.0,132
2023,98133,1,4.0,3|5|7|9,4,,,White,Female,3.0,164
2023,98115,1,5.0,1|3|5|7|9,4,$74k-$100k,87000.0,White,Female,3.0,380
2023,98122,1,5.0,1|3|5|7|9,4,$200k+,250000.0,White,Male,3.0,157
2023,98108,1,5.0,1|3|5|7|9,4,$74k-$100k,87000.0,White,Female,3.0,146
2023,98102,0,,1|3|5|7|9,4,$27k-$46k,36500.0,African American,Male,3.0,143
2023,98103,1,5.0,1|3|5|7|9,4,$200k+,250000.0,Asian,Male,3.0,317
2023,98115,1,4.0,1|3|5|7|9,4,$100k-$150k,125000.0,Asian,Female,3.0,380
2023,98101,1,4.0,,0,<$27k,13500.0,African American,Male,2.0,57
2023,98105,1,4.0,1|3|5|7|9,4,<$27k,13500.0,White,Non-binary,3.0,175
2023,98136,1,5.0,3|5|7|9,4,$100k-$150k,125000.0,White,Female,3.0,121
2023,98108,1,4.0,1|3|5|7|9,4,$46k-$74k,60000.0,Asian,Female,1.0,146
2023,98122,1,5.0,1|3|5|7|9,4,$150k-$200k,175000.0,White,Male,1.0,157
2023,98103,1,4.0,1|3|5|7|9,4,$74k-$100k,87000.0,Other,Male,3.0,317
2023,98105,1,4.0,1|3|5|7|9,4,,,White,Female,3.0,175
2023,98126,1,4.0,1|3|5|7|9,4,$46k-$74k,60000.0,Hispanic,Female,3.0,187
2023,00000,1,4.0,1|3|5|7|9,4,$46k-$74k,60000.0,Mixed,Female,2.0,140
2023,98144,1,4.0,5|7,2,<$27k,13500.0,White,Female,3.0,199
2023,98136,1,5.0,3|5|7,3,$150k-$200k,175000.0,White,Male,3.0,121
2023,98126,1,4.0,1|3|5|7|9,4,,,Refused,Other/No Response,4.0,187
2023,98118,1,4.0,1|3|5|7|9,4,$150k-$200k,175000.0,Asian,Female,2.0,322
2023,98199,1,5.0,1|3|5|7|9,4,$200k+,250000.0,Asian,Male,2.0,98
2023,98199,1,4.0,1|3|5|7|9,4,$46k-$74k,60000.0,Refused,Male,2.0,98
2023,98144,1,3.0,1|3|5|7|9,4,$27k-$46k,36500.0,Mixed,Female,3.0,199
2023,98178,1,4.0,,0,,,Asian,Female,3.0,40
2023,00000,1,3.0,1|3|5|7|9,4,$74k-$100k,87000.0,AI/AN,Female,2.0,140
2023,98146,1,5.0,1|3|5|7|9,4,$74k-$100k,87000.0,White,Female,3.0,42
2023,98104,1,,,0,<$27k,13500.0,African American,Male,1.0,132
2023,98136,1,4.0,1|3|5|7|9,4,$200k+,250000.0,White,Male,3.0,121
2023,98144,1,4.0,1|3|5|7|9,4,$100k-$150k,125000.0,White,Male,2.0,199
2023,98107,1,5.0,1,0,$150k-$200k,175000.0,White,Female,3.0,155
2023,98126,1,4.0,3|5|7,3,<$27k,13500.0,Mixed,Female,3.0,187
2023,98102,1,5.0,1|3|5|7|9,4,,,White,Female,2.0,143
2023,98103,1,5.0,3|5|7|9,4,$46k-$74k,60000.0,White,Female,3.0,317
2023,00000,1,4.0,7,1,$27k-$46k,36500.0,Hispanic,Non-binary,2.0,140
2023,98122,1,5.0,1|3|7|9,3,$100k-$150k,125000.0,White,Male,3.0,157
2023,98122,1,3.0,1|3|5|7|9,4,$27k-$46k,36500.0,White,Non-binary,3.0,157
2023,98144,1,3.0,,0,<$27k,13500.0,White,Male,3.0,199
2023,98108,1,4.0,1,0,$100k-$150k,125000.0,Asian,Male,3.0,146
2023,98103,1,5.0,1|3|5|7|9,4,$200k+,250000.0,Refused,Female,3.0,317
2023,98104,1,4.0,5|7,2,<$27k,13500.0,Mixed,Female,1.0,132
2023,98199,1,3.0,1|3|5|7|9,4,,,Mixed,Male,2.0,98
2023,98117,1,5.0,1|3|5|7|9,4,$100k-$150k,125000.0,White,Female,3.0,205
2023,98102,1,5.0,1|3|5|7|9,4,,,Refused,Female,2.0,143
2023,98118,1,4.0,1|3|5|7|9,4,,,Refused,Other/No Response,3.0,322
2023,98119,1,5.0,1|3|5|7|9,4,$100k-$150k,125000.0,White,Female,1.0,106
2023,98102,1,5.0,1|3|5|7|9,4,$200k+,250000.0,Asian,Male,2.0,143
2023,98115,1,5.0,1|3|5|7|9,4,$200k+,250000.0,White,Male,3.0,380
2023,98107,1,4.0,1|3|5|7|9,4,$27k-$46k,36500.0,White,Female,3.0,155
2023,98199,1,4.0,3|5|7|9,4,$74k-$100k,87000.0,White,Female,2.0,98
2023,98115,1,4.0,1|3|5|7|9,4,$200k+,250000.0,White,Female,3.0,380
2023,98115,1,4.0,3|5|7|9,4,$46k-$74k,60000.0,White,Female,2.0,380
2023,98118,1,5.0,5|7|9,3,$27k-$46k,36500.0,Hispanic,Male,1.0,322
2023,98117,1,4.0,3|5|7|9,4,$100k-$150k,125000.0,White,Female,3.0,205
2023,98117,1,4.0,1|3|5|7|9,4,,,White,Other/No Response,1.0,205
2023,98106,1,4.0,3|5|7,3,$100k-$150k,125000.0,White,Male,3.0,132
2023,98107,1,4.0,1|3|5|7|9,4,$74k-$100k,87000.0,White,Female,1.0,155
2023,00000,1,4.0,1,0,$46k-$74k,60000.0,AI/AN,Male,3.0,140
2023,98144,1,4.0,1|3|5|7|9,4,$200k+,250000.0,White,Male,3.0,199
2023,98104,0,,,0,<$27k,13500.0,Asian,Male,6.0,132
2023,98125,1,4.0,1|3|5|7|9,4,<$27k,13500.0,Asian,Female,3.0,272
2023,98117,1,5.0,3|5|7|9,4,$100k-$150k,125000.0,Refused,Male,2.0,205
2023,98117,1,1.0,1|3|5|7|9,4,,,White,Male,3.0,205
2023,98121,1,5.0,1|3|5|7|9,4,<$27k,13500.0,White,Male,2.0,61
2023,98103,1,5.0,,0,<$27k,13500.0,AI/AN,Female,2.0,317
2023,98136,1,5.0,1|3|5|7|9,4,$200k+,250000.0,White,Female,2.0,121
2023,98103,1,5.0,3|5|7,3,<$27k,13500.0,White,Male,3.0,317
2023,98122,1,2.0,,0,$200k+,250000.0,White,Female,3.0,157
2023,98122,1,5.0,1|3|5|7|9,4,$200k+,250000.0,White,Male,2.0,157
2023,98136,1,5.0,1|3|5|7|9,4,$200k+,250000.0,Hispanic,Female,3.0,121
2023,98115,1,5.0,3|5|7|9,4,$100k-$150k,125000.0,White,Male,3.0,380
2023,98108,1,3.0,1|3|5|7|9,4,$46k-$74k,60000.0,Hispanic,Female,3.0,146
2023,98199,1,4.0,,0,<$27k,13500.0,Asian,Female,2.0,98
2023,98125,1,4.0,1|3|5|7|9,4,$100k-$150k,125000.0,White,Female,3.0,272
2023,98103,1,5.0,1|3|5|7|9,4,$100k-$150k,125000.0,White,Female,3.0,317
2023,98112,1,4.0,,0,,,White,Female,3.0,129
2023,98136,1,4.0,1|3|5|7|9,4,$100k-$150k,125000.0,White,Male,3.0,121
2023,98122,1,4.0,9,1,<$27k,13500.0,African American,Male,3.0,157
2023,98117,1,4.0,1|3|5|7|9,4,$200k+,250000.0,White,Male,3.0,205
2023,98108,1,5.0,3|5|7|9,4,$100k-$150k,125000.0,White,Female,3.0,146
2023,98103,1,4.0,1|3|5|7|9,4,$200k+,250000.0,White,Male,1.0,317
2023,98119,1,5.0,,0,<$27k,13500.0,African American,Female,2.0,106
2023,00000,1,3.0,,0,<$27k,13500.0,Mixed,Non-binary,3.0,140
2023,98115,1,4.0,1|3|5|7|9,4,$150k-$200k,175000.0,Asian,Female,3.0,380
2023,98144,1,1.0,1|3|5|7|9,4,$74k-$100k,87000.0,White,Female,3.0,199
2023,98106,1,,,0,<$27k,13500.0,Asian,Non-binary,1.0,132
2023,98144,1,5.0,1|3|5|7|9,4,$27k-$46k,36500.0,White,Male,3.0,199
2023,98116,1,4.0,1|3|5|7|9,4,$150k-$200k,175000.0,White,Female,2.0,170
2023,98103,1,5.0,1|3|5|7|9,4,$200k+,250000.0,White,Male,3.0,317
2023,98119,1,4.0,1|3|5|7|9,4,$200k+,250000.0,White,Female,3.0,106
2023,98133,1,5.0,1|3|5|7|9,4,$100k-$150k,125000.0,White,Male,3.0,164
2023,98117,1,4.0,1|3|5|7,3,<$27k,13500.0,Mixed,Female,3.0,205
2023,98105,1,5.0,1|3|5|7|9,4,$27k-$46k,36500.0,White,Female,2.0,175
2023,98126,1,4.0,1|3|5|7|9,4,$100k-$150k,125000.0,White,Male,3.0,187
2023,98122,1,5.0,1|3|5|7|9,4,$100k-$150k,125000.0,Mixed,Female,3.0,157
2023,98116,1,3.0,1|3|5|7|9,4,,,White,Female,3.0,170
2023,98105,1,5.0,1|3|5|7|9,4,$46k-$74k,60000.0,White,Female,2.0,175
2023,98121,1,5.0,1|3|5|7|9,4,$150k-$200k,175000.0,Asian,Male,1.0,61
2023,98106,1,4.0,1|3|5|7|9,4,$100k-$150k,125000.0,White,Female,3.0,132
2023,98199,1,4.0,1|3|5|7|9,4,,,Mixed,Female,3.0,98
2023,98117,1,5.0,5|7|9,3,$150k-$200k,175000.0,White,Male,2.0,205
2023,98101,1,4.0,,0,<$27k,13500.0,White,Female,3.0,57
2023,98102,1,4.0,1|3|5|7|9,4,$27k-$46k,36500.0,Asian,Female,3.0,143
2023,98126,1,5.0,1|3|5|7|9,4,$100k-$150k,125000.0,White,Male,3.0,187
2023,98102,1,4.0,1|3|5|7|9,4,$150k-$200k,175000.0,White,Non-binary,2.0,143
2023,98102,1,4.0,5|7|9,3,$200k+,250000.0,Hispanic,Male,2.0,143
2023,98115,1,4.0,1|3|5|7|9,4,$74k-$100k,87000.0,White,Female,2.0,380
2023,98118,1,5.0,1|3|5|7|9,4,$100k-$150k,125000.0,White,Male,4.0,322
2023,98103,1,5.0,1|3|5|7|9,4,$74k-$100k,87000.0,White,Male,3.0,317
2023,98109,1,4.0,1|3|5|7|9,4,$200k+,250000.0,White,Female,2.0,82
2023,98102,1,3.0,1|3|5|7|9,4,$27k-$46k,36500.0,Asian,Female,3.0,143
2023,98112,1,4.0,1|3|5|7|9,4,$200k+,250000.0,White,Female,3.0,129
2023,98106,1,4.0,1|3|5|7|9,4,$100k-$150k,125000.0,Hispanic,Female,2.0,132
2023,98115,1,4.0,1|3|5|7|9,4,,,Asian,Female,1.0,380
2023,98103,1,4.0,1|3|5|7|9,4,$100k-$150k,125000.0,White,Female,3.0,317
2023,98115,1,5.0,5|7|9,3,$100k-$150k,125000.0,White,Male,3.0,380
2023,98199,1,4.0,3|5|7|9,4,$100k-$150k,125000.0,Other,Male,2.0,98
2023,98106,1,5.0,3|5|7|9,4,$150k-$200k,175000.0,African American,Female,3.0,132
2023,98108,1,3.0,1|3|5|7|9,4,$100k-$150k,125000.0,Asian,Female,3.0,146
2023,98105,1,3.0,,0,$46k-$74k,60000.0,White,Male,3.0,175
2023,98146,1,4.0,3|5|7|9,4,$74k-$100k,87000.0,White,Female,3.0,42
2023,98119,1,4.0,1|3|5|7|9,4,$27k-$46k,36500.0,Hispanic,Male,3.0,106
2023,98125,1,5.0,1|3|5|7|9,4,,,Hispanic,Female,2.0,272
2023,98125,1,3.0,1|3|5|7|9,4,$100k-$150k,125000.0,White,Female,3.0,272
2023,98112,1,5.0,1|3|5|7|9,4,$150k-$200k,175000.0,White,Male,2.0,129
2023,98125,1,4.0,3|5|7|9,4,$150k-$200k,175000.0,Hispanic,Female,3.0,272
2023,98118,1,3.0,1|3|5|7|9,4,,,Refused,Female,3.0,322
2023,98118,1,4.0,3|5|7|9,4,$100k-$150k,125000.0,White,Male,2.0,322
2023,98117,1,4.0,1|3|5|7|9,4,$150k-$200k,175000.0,White,Male,2.0,205
2023,98126,1,5.0,1|3|5|7|9,4,<$27k,13500.0,Hispanic,Female,3.0,187
2023,98118,1,4.0,1|3|5|7|9,4,$200k+,250000.0,White,Female,3.0,322
2023,98117,1,5.0,1|3|5|7|9,4,$100k-$150k,125000.0,White,Male,3.0,205
2023,98115,1,5.0,3|5|7|9,4,$74k-$100k,87000.0,White,Female,3.0,380
2023,98199,1,4.0,5|7|9,3,$150k-$200k,175000.0,White,Male,2.0,98
2023,98103,1,4.0,3|5|7|9,4,,,AI/AN,Female,3.0,317
2023,98107,1,5.0,1|3|5|7|9,4,$200k+,250000.0,White,Male,3.0,155
2023,98108,1,3.0,3|5|7|9,4,,,Asian,Female,3.0,146
2023,98136,1,4.0,3|5|7|9,4,$46k-$74k,60000.0,White,Female,3.0,121
2023,98115,1,4.0,,0,$74k-$100k,87000.0,Asian,Female,3.0,380
2023,98118,1,5.0,1|3|5|7,3,$100k-$150k,125000.0,White,Female,3.0,322
2023,98121,1,5.0,1|3|5|7|9,4,,,Hispanic,Other/No Response,2.0,61
2023,98103,1,4.0,1|3|5|7|9,4,$74k-$100k,87000.0,White,Male,2.0,317
2023,98117,1,4.0,3|5|7|9,4,$150k-$200k,175000.0,White,Male,2.0,205
2023,98144,1,5.0,1|3|5|7|9,4,$27k-$46k,36500.0,Asian,Male,3.0,199
2023,98122,1,5.0,1|3|5|7|9,4,$200k+,250000.0,White,Female,1.0,157
2023,98144,1,3.0,1|3|5|7|9,4,<$27k,13500.0,Asian,Female,3.0,199
2023,98119,1,4.0,1|3|5|7|9,4,$46k-$74k,60000.0,White,Female,2.0,106
2023,98136,1,,1|3|5|7|9,4,$27k-$46k,36500.0,White,Female,2.0,121
2023,98133,1,4.0,3|5|7|9,4,$74k-$100k,87000.0,White,Female,3.0,164
2023,98104,1,5.0,1|3|5|7|9,4,$74k-$100k,87000.0,White,Male,2.0,132
2023,98136,1,4.0,1|3|7|9,3,$100k-$150k,125000.0,Refused,Male,3.0,121
2023,98109,1,4.0,7|9,2,$74k-$100k,87000.0,White,Female,3.0,82
2023,98115,1,4.0,1|3|5|7|9,4,,,White,Other/No Response,3.0,380
2023,98121,1,5.0,,0,<$27k,13500.0,Asian,Male,1.0,61
2023,98115,1,4.0,3|7|9,3,$27k-$46k,36500.0,African American,Female,2.0,380
2023,98133,1,5.0,1|3|5|7|9,4,,,Refused,Male,4.0,164
2023,98108,0,,1|3|5|7|9,4,,,Asian,Female,3.0,146
2023,98118,1,5.0,1|3|5|7|9,4,<$27k,13500.0,Asian,Male,2.0,322
2023,98116,1,4.0,1|3|5|7|9,4,$74k-$100k,87000.0,White,Male,3.0,170
2023,98118,1,4.0,1|3|5|7,3,<$27k,13500.0,White,Female,3.0,322
2023,98125,1,4.0,3|5|7|9,4,,,Refused,Female,3.0,272
2023,00000,1,1.0,,0,$74k-$100k,87000.0,Refused,Female,3.0,140
2023,98136,1,4.0,1|3|5|7|9,4,$150k-$200k,175000.0,Asian,Male,3.0,121
2023,98112,1,4.0,1|3|5|7|9,4,$150k-$200k,175000.0,White,Male,3.0,129
2023,98103,1,4.0,1|3|5|7|9,4,<$27k,13500.0,Refused,Female,3.0,317
2023,98105,1,5.0,1|3|5|7|9,4,,,White,Female,3.0,175
2023,98101,1,4.0,,0,<$27k,13500.0,White,Male,2.0,57
2023,98115,1,5.0,1|3|5|7|9,4,,,White,Male,3.0,380
2023,98106,1,3.0,1|3|5|7|9,4,$74k-$100k,87000.0,White,Female,3.0,132
2023,98117,1,4.0,1|3|5|7|9,4,$200k+,250000.0,White,Male,3.0,205
2023,98126,1,,,0,<$27k,13500.0,Asian,Male,3.0,187
2023,98115,1,5.0,1|3|5|7|9,4,$200k+,250000.0,White,Female,2.0,380
2023,98112,1,4.0,1|3|5|7|9,4,,,White,Female,3.0,129
2023,98109,1,5.0,1|3|5|7|9,4,,,White,Male,3.0,82
2023,98108,1,4.0,1|3|5|7|9,4,$46k-$74k,60000.0,Asian,Female,3.0,146
2023,98125,1,4.0,1|3|7,2,<$27k,13500.0,Other,Female,3.0,272
2023,98118,1,4.0,1|3|5|7|9,4,,,Refused,Other/No Response,3.0,322
2023,98126,1,4.0,1|3|5|7|9,4,$74k-$100k,87000.0,Asian,Female,3.0,187
2023,98117,1,4.0,1|3|5|7|9,4,$150k-$200k,175000.0,White,Female,3.0,205
2023,98107,1,4.0,,0,<$27k,13500.0,Asian,Female,3.0,155
2023,98107,1,4.0,1|3|5|7|9,4,$200k+,250000.0,Mixed,Female,2.0,155
2023,98115,1,5.0,1|3|5|7|9,4,$100k-$150k,125000.0,Refused,Male,3.0,380
2023,00000,1,4.0,1|3|5|7,3,$46k-$74k,60000.0,NH/PI,Female,2.0,140
2023,98115,1,5.0,1|3|5|7|9,4,$74k-$100k,87000.0,Other,Female,3.0,380
2023,98177,1,4.0,1|3|5|7|9,4,$200k+,250000.0,White,Female,3.0,48
2023,98121,1,5.0,3,1,,,African American,Male,1.0,61
2023,98126,1,4.0,,0,$27k-$46k,36500.0,African American,Female,3.0,187
2023,98122,1,3.0,5|7,2,$100k-$150k,125000.0,Refused,Male,2.0,157
2023,98106,1,1.0,,0,<$27k,13500.0,Hispanic,Female,3.0,132
2023,98144,1,5.0,1|3|5|7|9,4,$74k-$100k,87000.0,White,Female,2.0,199
2023,98103,1,4.0,3|5|7|9,4,$74k-$100k,87000.0,White,Male,3.0,317
2023,98133,1,5.0,3|5|7|9,4,$74k-$100k,87000.0,Hispanic,Male,1.0,164
2023,98126,1,5.0,1|3|5|7|9,4,$46k-$74k,60000.0,Refused,Male,2.0,187
2023,98104,1,4.0,1|5|7|9,3,$27k-$46k,36500.0,Refused,Male,3.0,132
2023,98106,1,4.0,3|5|7|9,4,<$27k,13500.0,Hispanic,Female,3.0,132
2023,98115,1,,1|3|5|7|9,4,$100k-$150k,125000.0,African American,Male,2.0,380
2023,98116,1,4.0,1|3|5|7|9,4,,,White,Male,3.0,170
2023,98126,1,5.0,1|3|5|7|9,4,$100k-$150k,125000.0,White,Male,2.0,187
2023,98106,1,4.0,1|3|5|7|9,4,,,White,Male,1.0,132
2023,00000,1,4.0,1|3|5|7|9,4,$74k-$100k,87000.0,Hispanic,Female,3.0,140
2023,98112,1,4.0,1,0,,,Hispanic,Female,3.0,129
2023,98109,1,5.0,1|3|5|7|9,4,,,White,Male,3.0,82
2023,98103,1,4.0,1|3|5|7|9,4,$200k+,250000.0,White,Female,2.0,317
2023,98125,1,4.0,1|3|5|7|9,4,<$27k,13500.0,White,Female,2.0,272
2023,98116,1,4.0,1|3|5|7|9,4,$200k+,250000.0,White,Male,2.0,170
2023,98104,1,5.0,1|3|5|7|9,4,$150k-$200k,175000.0,White,Male,3.0,132
2023,98133,1,5.0,3|5|7|9,4,,,Asian,Female,1.0,164
2023,98116,1,5.0,,0,$100k-$150k,125000.0,White,Male,2.0,170
2023,98177,1,3.0,,0,$27k-$46k,36500.0,White,Male,3.0,48
2023,98144,1,4.0,5|7,2,<$27k,13500.0,White,Male,3.0,199
2023,00000,1,5.0,1|5,1,$46k-$74k,60000.0,Hispanic,Male,1.0,140
2023,98116,1,4.0,1|3|5|7|9,4,$74k-$100k,87000.0,White,Female,3.0,170
2023,98144,1,4.0,,0,<$27k,13500.0,Asian,Male,2.0,199
2023,98118,1,5.0,1|3|5|7|9,4,$100k-$150k,125000.0,White,Female,2.0,322
2023,98116,1,2.0,,0,$100k-$150k,125000.0,Hispanic,Female,2.0,170
2023,98107,1,5.0,1|3|5|7|9,4,$200k+,250000.0,White,Male,3.0,155
2023,98117,1,4.0,,0,$200k+,250000.0,White,Male,3.0,205
2023,98108,1,5.0,1|3|5|7|9,4,$150k-$200k,175000.0,White,Female,2.0,146
2023,98115,1,5.0,1|3|5|7|9,4,$150k-$200k,175000.0,White,Male,3.0,380
2023,98103,1,4.0,1|3|5|7|9,4,$200k+,250000.0,White,Female,3.0,317
